JAHR;RS;GEBIET;EINK_JE_EINW;ANTEIL_ARBEITSLOSE;ANTEIL_ARBEITSLOSE_ALTER_15_24;ANTEIL_ARBEITSLOSE_ALTER_55_64;ANTEIL_LANGZEITARBEITSLOSE;ANTEIL_ARBEITSLOSE_AUSLAENDER;ANZAHL_BEANTR_VERFAHREN;ANZAHL_EROEFFNETE_VERFAHREN;ANZAHL_ABGEW_VERFAHREN;ANZAHL_BEANTR_VERFAHREN_MIT_SCHULDPLAN;ANZAHL_BESCHAEFTIGTE;FORDERUNGEN_TSD_EURO;ANTEIL_SIEDLUNG_VERKEHR;ANTEIL_ERHOLUNGSFLAECHE;ANTEIL_LANDWIRTSCHAFTSFLAECHE;ANTEIL_WALDFLAECHE
2012;031010000000;Braunschweig, Kreisfreie Stadt;19975.0;7.4;6.8;17.0;37.5;16.0;605.0;550.0;47.0;8.0;316.0;58594.0;46.7;7.2;36.9;13.2
2013;031010000000;Braunschweig, Kreisfreie Stadt;20282.0;7.1;6.8;17.0;37.6;16.3;489.0;460.0;18.0;11.0;486.0;93579.0;46.8;7.1;36.8;13.2
2014;031010000000;Braunschweig, Kreisfreie Stadt;20559.0;6.8;6.2;17.7;39.0;17.5;433.0;408.0;20.0;5.0;310.0;57270.0;47.0;7.1;36.6;13.2
2015;031010000000;Braunschweig, Kreisfreie Stadt;21107.0;6.5;5.9;18.7;39.3;18.8;384.0;358.0;17.0;9.0;323.0;56232.0;47.1;7.1;36.5;13.2
2010;031020000000;Salzgitter, Kreisfreie Stadt;17651.0;10.0;9.4;14.6;31.3;17.1;327.0;304.0;12.0;11.0;65.0;25525.0;28.5;3.4;50.8;17.5
2011;031020000000;Salzgitter, Kreisfreie Stadt;18114.0;9.2;8.1;16.4;32.5;17.0;334.0;321.0;6.0;7.0;34.0;40120.0;28.5;3.4;50.8;17.5
2012;031020000000;Salzgitter, Kreisfreie Stadt;18694.0;8.8;8.2;17.1;34.5;16.9;316.0;307.0;7.0;2.0;42.0;25250.0;28.5;3.4;50.8;17.5
2013;031020000000;Salzgitter, Kreisfreie Stadt;18974.0;9.3;9.6;17.1;35.5;18.1;291.0;280.0;4.0;7.0;116.0;39177.0;28.6;3.4;50.7;17.5
2014;031020000000;Salzgitter, Kreisfreie Stadt;19264.0;9.4;9.7;17.5;40.5;20.5;264.0;258.0;3.0;3.0;55.0;24812.0;28.7;3.4;50.6;17.6
2015;031020000000;Salzgitter, Kreisfreie Stadt;19628.0;9.3;9.4;18.8;40.0;23.7;217.0;210.0;5.0;2.0;140.0;16605.0;28.5;3.4;50.2;17.8
2010;031030000000;Wolfsburg, Kreisfreie Stadt;20046.0;6.5;12.2;12.4;29.5;17.1;255.0;247.0;8.0;0.0;163.0;23722.0;30.9;4.2;42.3;23.5
2011;031030000000;Wolfsburg, Kreisfreie Stadt;20973.0;5.7;10.6;14.9;33.9;17.6;211.0;207.0;2.0;2.0;108.0;14173.0;31.0;4.2;42.1;23.7
2012;031030000000;Wolfsburg, Kreisfreie Stadt;21930.0;5.1;10.0;16.7;32.2;18.9;234.0;227.0;4.0;3.0;502.0;16744.0;31.1;4.3;41.9;23.7
2013;031030000000;Wolfsburg, Kreisfreie Stadt;22663.0;4.9;9.7;17.0;30.2;20.2;210.0;201.0;4.0;5.0;88.0;16944.0;31.2;4.2;41.8;23.8
2014;031030000000;Wolfsburg, Kreisfreie Stadt;23032.0;4.8;9.5;17.1;30.8;23.9;157.0;154.0;3.0;0.0;77.0;9520.0;31.3;4.3;41.6;23.8
2015;031030000000;Wolfsburg, Kreisfreie Stadt;23676.0;4.7;8.6;17.6;30.9;27.9;160.0;152.0;7.0;1.0;16.0;8286.0;31.6;4.3;41.3;23.8
2010;031510000000;Gifhorn, Landkreis;18845.0;6.4;13.5;13.7;30.9;10.9;363.0;342.0;12.0;9.0;101.0;36775.0;10.5;0.6;52.2;33.7
2011;031510000000;Gifhorn, Landkreis;19939.0;5.8;11.1;16.9;33.5;10.8;329.0;310.0;10.0;9.0;70.0;28815.0;10.6;0.6;52.0;33.8
2012;031510000000;Gifhorn, Landkreis;20957.0;5.3;11.2;18.3;34.7;11.2;265.0;252.0;7.0;6.0;54.0;25536.0;10.7;0.6;52.0;33.9
2013;031510000000;Gifhorn, Landkreis;21739.0;5.2;11.1;18.8;35.0;11.9;255.0;244.0;10.0;1.0;44.0;19299.0;10.8;0.6;51.9;34.0
2014;031510000000;Gifhorn, Landkreis;22095.0;4.9;11.1;19.2;36.8;12.5;212.0;202.0;7.0;3.0;50.0;16117.0;10.8;0.6;51.8;34.0
2015;031510000000;Gifhorn, Landkreis;22734.0;4.6;11.1;20.1;36.8;13.7;210.0;195.0;12.0;3.0;114.0;16834.0;10.9;0.7;51.7;34.0
2010;031520000000;Göttingen, Landkreis;;8.0;7.9;13.9;39.9;11.4;589.0;565.0;24.0;0.0;228.0;67423.0;14.5;1.4;50.2;33.8
2011;031520000000;Göttingen, Landkreis;;6.9;8.4;15.2;38.3;11.9;502.0;486.0;16.0;0.0;304.0;51189.0;14.6;1.4;50.1;33.9
2012;031520000000;Göttingen, Landkreis;;6.1;8.3;17.5;24.0;11.8;462.0;444.0;18.0;0.0;444.0;66017.0;14.6;1.4;50.0;34.1
2013;031520000000;Göttingen, Landkreis;;6.8;7.8;17.3;25.6;12.6;507.0;483.0;23.0;1.0;205.0;48656.0;14.7;1.4;50.0;34.1
2014;031520000000;Göttingen, Landkreis;;6.3;7.4;18.4;36.7;13.6;501.0;469.0;30.0;2.0;949.0;58433.0;14.7;1.4;49.9;34.0
2015;031520000000;Göttingen, Landkreis;;6.1;7.7;18.0;35.5;15.3;457.0;431.0;20.0;6.0;635.0;57762.0;14.8;1.4;49.8;34.1
2010;031530000000;Goslar, Landkreis;17946.0;9.8;8.7;15.8;35.0;8.7;381.0;336.0;39.0;6.0;671.0;94437.0;10.8;1.0;28.3;58.1
2011;031530000000;Goslar, Landkreis;18436.0;9.4;8.5;17.9;36.7;8.7;382.0;342.0;34.0;6.0;233.0;49776.0;10.8;1.0;28.4;58.2
2012;031530000000;Goslar, Landkreis;18991.0;9.1;8.0;19.3;38.0;8.8;423.0;401.0;18.0;4.0;110.0;54887.0;10.8;1.0;28.5;58.5
2013;031530000000;Goslar, Landkreis;19162.0;8.8;8.3;19.8;37.8;9.3;357.0;331.0;18.0;8.0;182.0;32929.0;10.8;1.0;28.4;58.6
2014;031530000000;Goslar, Landkreis;19536.0;8.6;8.2;20.2;37.2;9.5;330.0;300.0;29.0;1.0;247.0;37491.0;10.9;0.9;28.4;58.6
2015;031530000000;Goslar, Landkreis;20114.0;7.9;8.1;20.9;39.7;10.3;311.0;290.0;18.0;3.0;74.0;25524.0;10.9;0.9;28.3;58.6
2010;031540000000;Helmstedt, Landkreis;19071.0;8.8;10.4;13.8;35.9;8.1;393.0;389.0;4.0;0.0;46.0;32466.0;12.1;0.9;59.6;24.3
2011;031540000000;Helmstedt, Landkreis;19847.0;8.0;9.5;15.8;41.1;8.6;356.0;347.0;8.0;1.0;12.0;24325.0;12.1;0.9;59.4;24.6
2012;031540000000;Helmstedt, Landkreis;20692.0;7.5;10.2;17.5;41.6;9.0;299.0;291.0;7.0;1.0;124.0;23743.0;12.1;0.9;59.3;24.7
2013;031540000000;Helmstedt, Landkreis;21172.0;7.5;9.7;17.8;43.5;8.9;285.0;271.0;7.0;7.0;25.0;25341.0;12.1;0.9;59.1;24.8
2014;031540000000;Helmstedt, Landkreis;21459.0;7.2;9.3;18.0;43.3;8.9;288.0;281.0;6.0;1.0;38.0;22485.0;12.1;0.9;59.1;24.9
2015;031540000000;Helmstedt, Landkreis;22051.0;7.0;8.5;19.7;46.5;9.7;159.0;150.0;7.0;2.0;29.0;10851.0;12.1;0.9;59.0;24.9
2010;031550000000;Northeim, Landkreis;18132.0;7.7;11.0;16.3;29.5;8.6;392.0;365.0;27.0;0.0;97.0;34376.0;11.5;0.8;48.4;38.7
2011;031550000000;Northeim, Landkreis;18791.0;7.3;10.7;18.7;29.9;8.6;365.0;346.0;19.0;0.0;171.0;60981.0;11.5;0.9;48.4;38.8
2012;031550000000;Northeim, Landkreis;19483.0;7.1;9.9;18.9;34.8;9.1;341.0;323.0;16.0;2.0;657.0;57270.0;11.5;0.9;48.4;38.8
2013;031550000000;Northeim, Landkreis;19845.0;7.3;9.9;19.7;36.3;9.3;356.0;345.0;9.0;2.0;290.0;34717.0;11.6;0.9;48.4;38.8
2014;031550000000;Northeim, Landkreis;20352.0;6.9;9.2;21.4;40.6;10.3;251.0;226.0;23.0;2.0;85.0;20756.0;11.6;0.9;48.3;38.9
2015;031550000000;Northeim, Landkreis;21029.0;6.7;10.0;21.5;40.1;11.6;281.0;269.0;9.0;3.0;158.0;27265.0;11.6;0.9;48.3;38.9
2010;031560000000;Osterode am Harz, Landkreis;;10.5;10.2;15.9;46.8;8.5;156.0;146.0;9.0;1.0;418.0;77773.0;10.7;0.9;30.0;56.8
2011;031560000000;Osterode am Harz, Landkreis;;9.7;9.7;17.0;46.4;8.8;153.0;147.0;5.0;1.0;17.0;37790.0;10.8;0.9;30.0;56.9
2012;031560000000;Osterode am Harz, Landkreis;;8.7;9.4;17.0;41.0;9.2;191.0;179.0;12.0;0.0;35.0;52563.0;10.7;0.9;29.8;57.1
2013;031560000000;Osterode am Harz, Landkreis;;7.8;9.3;18.4;37.0;8.7;190.0;183.0;7.0;0.0;132.0;31067.0;10.8;0.9;29.6;57.3
2014;031560000000;Osterode am Harz, Landkreis;;7.6;10.7;20.3;38.9;8.8;172.0;162.0;10.0;0.0;57.0;24078.0;10.8;0.9;29.4;57.5
2015;031560000000;Osterode am Harz, Landkreis;;6.4;10.3;22.4;38.7;9.9;176.0;168.0;8.0;-6.938893903907228e-17;78.0;12911.0;10.9;0.9;29.4;57.5
2010;031570000000;Peine, Landkreis;18234.0;7.2;10.8;13.9;36.5;9.5;323.0;307.0;10.0;6.0;144.0;50694.0;17.7;1.5;69.4;10.1
2011;031570000000;Peine, Landkreis;18908.0;6.5;9.9;16.6;34.6;9.2;281.0;265.0;9.0;7.0;220.0;64855.0;17.8;1.6;69.2;10.3
2012;031570000000;Peine, Landkreis;19606.0;6.0;9.7;19.5;28.9;8.9;275.0;262.0;10.0;3.0;37.0;173960.0;17.8;1.6;69.2;10.3
2013;031570000000;Peine, Landkreis;20005.0;6.0;10.4;20.6;26.6;9.5;349.0;332.0;16.0;1.0;348.0;66629.0;17.9;1.6;69.1;10.3
2014;031570000000;Peine, Landkreis;20397.0;6.1;10.0;20.5;31.7;10.9;288.0;275.0;11.0;2.0;143.0;25848.0;17.9;1.6;69.0;10.3
2015;031570000000;Peine, Landkreis;20944.0;5.4;10.5;20.7;29.2;14.6;258.0;254.0;3.0;1.0;201.0;28818.0;18.0;1.6;68.9;10.4
2010;031580000000;Wolfenbüttel, Landkreis;18353.0;7.2;9.7;17.9;33.4;8.8;253.0;231.0;16.0;6.0;75.0;26385.0;12.0;1.2;67.3;19.2
2011;031580000000;Wolfenbüttel, Landkreis;19096.0;6.7;8.9;19.3;36.1;9.4;260.0;240.0;18.0;2.0;46.0;20271.0;12.0;1.2;67.3;19.2
2012;031580000000;Wolfenbüttel, Landkreis;19824.0;6.3;8.9;20.2;36.9;9.8;246.0;231.0;14.0;1.0;74.0;21907.0;12.0;1.2;67.3;19.2
2013;031580000000;Wolfenbüttel, Landkreis;20307.0;6.2;9.2;20.7;36.7;10.9;227.0;216.0;6.0;5.0;147.0;21301.0;12.0;1.2;67.3;19.3
2014;031580000000;Wolfenbüttel, Landkreis;20720.0;6.0;9.1;22.4;38.9;11.3;210.0;197.0;12.0;1.0;23.0;12657.0;12.0;1.2;67.2;19.3
2015;031580000000;Wolfenbüttel, Landkreis;21331.0;5.7;8.4;25.1;39.0;12.8;231.0;221.0;7.0;3.0;87.0;17991.0;12.0;1.2;67.2;19.3
2010;031590000000;Göttingen, Landkreis;17934.0;;;;;;;;;;;;;;;
2011;031590000000;Göttingen, Landkreis;18329.0;;;;;;;;;;;;;;;
2012;031590000000;Göttingen, Landkreis;18872.0;;;;;;;;;;;;;;;
2013;031590000000;Göttingen, Landkreis;19126.0;;;;;;;;;;;;;;;
2014;031590000000;Göttingen, Landkreis;19501.0;;;;;;;;;;;;;;;
2015;031590000000;Göttingen, Landkreis;19980.0;;;;;;;;;;;;;;;
2010;032000000000;Hannover, Stat. Region;18747.0;;10.1;14.5;39.5;18.2;6528.0;6116.0;365.0;47.0;2759.0;728412.0;15.4;1.3;60.0;21.4
2011;032000000000;Hannover, Stat. Region;19245.0;;9.7;16.2;24.7;18.5;6191.0;5811.0;334.0;46.0;3435.0;688448.0;15.5;1.3;59.9;21.4
2012;032000000000;Hannover, Stat. Region;19761.0;;9.9;17.1;39.0;19.0;5621.0;5286.0;286.0;49.0;3042.0;1087656.0;15.5;1.3;59.9;21.5
2013;032000000000;Hannover, Stat. Region;20018.0;;10.1;17.8;38.9;19.7;5341.0;4993.0;303.0;45.0;2217.0;530066.0;15.6;1.3;59.8;21.5
2014;032000000000;Hannover, Stat. Region;20329.0;;10.0;18.6;39.9;21.1;4924.0;4583.0;298.0;43.0;5280.0;890116.0;15.7;1.3;59.7;21.5
2015;032000000000;Hannover, Stat. Region;20850.0;;9.7;19.2;41.1;23.3;4771.0;4491.0;226.0;54.0;3047.0;733995.0;15.7;1.4;59.6;21.6
2010;032410000000;Region Hannover, Landkreis;19009.0;9.1;9.7;13.8;41.7;22.4;3839.0;3592.0;219.0;28.0;1008.0;366984.0;21.8;2.5;53.9;19.7
2011;032410000000;Region Hannover, Landkreis;19422.0;8.6;9.2;15.2;16.3;23.2;3495.0;3289.0;181.0;25.0;1551.0;324683.0;22.1;2.5;53.8;19.8
2012;032410000000;Region Hannover, Landkreis;19886.0;8.2;9.3;16.3;41.4;23.9;3172.0;2977.0;169.0;26.0;1329.0;409952.0;22.1;2.6;53.8;19.8
2013;032410000000;Region Hannover, Landkreis;20024.0;8.2;9.5;17.1;41.3;24.8;2903.0;2691.0;182.0;30.0;1025.0;304906.0;22.2;2.6;53.7;19.9
2014;032410000000;Region Hannover, Landkreis;20280.0;8.2;9.3;17.7;41.0;26.3;2794.0;2577.0;199.0;18.0;4175.0;623514.0;22.2;2.6;53.6;19.9
2015;032410000000;Region Hannover, Landkreis;20742.0;7.8;8.9;18.3;42.5;28.5;2511.0;2351.0;134.0;26.0;2071.0;378868.0;22.3;2.6;53.5;20.0
2010;032410010000;Hannover, Landeshauptstadt;18800.0;;9.1;12.0;43.8;26.8;2122.0;1999.0;111.0;12.0;591.0;178975.0;68.1;12.6;14.5;11.7
2011;032410010000;Hannover, Landeshauptstadt;19096.0;;8.7;13.7;42.9;27.4;1875.0;1764.0;100.0;11.0;869.0;175062.0;68.6;12.5;14.2;12.1
2012;032410010000;Hannover, Landeshauptstadt;19460.0;;8.8;14.9;43.5;28.0;1602.0;1498.0;97.0;7.0;698.0;211028.0;68.7;12.6;14.1;12.0
2013;032410010000;Hannover, Landeshauptstadt;19479.0;;9.0;15.6;43.7;29.0;1494.0;1372.0;108.0;14.0;468.0;133177.0;68.7;12.6;14.1;12.0
2014;032410010000;Hannover, Landeshauptstadt;19698.0;;8.6;16.4;43.0;30.5;1427.0;1307.0;111.0;9.0;814.0;121080.0;68.7;12.6;14.1;12.0
2015;032410010000;Hannover, Landeshauptstadt;20113.0;;8.2;17.0;44.5;32.5;1277.0;1196.0;69.0;12.0;1547.0;217215.0;68.7;12.6;14.1;12.0
2010;032510000000;Diepholz, Landkreis;19503.0;5.0;12.0;16.4;26.5;9.2;391.0;363.0;24.0;4.0;188.0;63507.0;12.4;0.6;74.7;9.9
2011;032510000000;Diepholz, Landkreis;20248.0;4.5;11.3;18.1;27.6;9.4;409.0;377.0;31.0;1.0;555.0;95700.0;12.5;0.6;74.6;10.0
2012;032510000000;Diepholz, Landkreis;20793.0;4.5;11.7;17.9;26.8;10.1;440.0;406.0;32.0;2.0;338.0;86586.0;12.6;0.6;74.6;10.0
2013;032510000000;Diepholz, Landkreis;21357.0;4.6;11.9;18.5;28.8;11.4;370.0;347.0;22.0;1.0;204.0;59286.0;12.6;0.6;74.5;10.1
2014;032510000000;Diepholz, Landkreis;21591.0;4.6;11.4;20.1;31.0;13.0;357.0;337.0;17.0;3.0;103.0;47370.0;12.7;0.6;74.5;10.0
2015;032510000000;Diepholz, Landkreis;22083.0;4.4;11.2;20.4;31.4;15.1;340.0;322.0;12.0;6.0;85.0;105604.0;12.8;0.6;74.4;10.1
2010;032520000000;Hameln-Pyrmont, Landkreis;18550.0;8.9;9.7;15.2;33.5;15.0;551.0;514.0;29.0;8.0;272.0;85836.0;14.1;1.4;52.0;32.0
2011;032520000000;Hameln-Pyrmont, Landkreis;19111.0;8.2;10.5;16.1;35.4;15.2;521.0;479.0;29.0;13.0;135.0;49383.0;14.2;1.4;52.0;32.0
2012;032520000000;Hameln-Pyrmont, Landkreis;19762.0;8.0;10.8;17.4;37.6;15.2;462.0;433.0;20.0;9.0;292.0;53335.0;14.2;1.4;51.9;32.0
2013;032520000000;Hameln-Pyrmont, Landkreis;20071.0;8.2;11.4;18.4;37.6;15.4;498.0;465.0;30.0;3.0;189.0;37289.0;14.2;1.4;51.9;32.1
2014;032520000000;Hameln-Pyrmont, Landkreis;20493.0;7.9;11.7;19.6;41.0;16.3;349.0;316.0;19.0;14.0;273.0;70234.0;14.3;1.4;51.8;32.1
2015;032520000000;Hameln-Pyrmont, Landkreis;21142.0;7.3;11.4;19.9;39.3;18.7;429.0;387.0;26.0;16.0;118.0;60220.0;14.4;1.4;51.8;32.0
2010;032540000000;Hildesheim, Landkreis;18044.0;8.7;10.3;14.8;37.7;11.8;694.0;670.0;24.0;0.0;258.0;60987.0;15.3;1.5;58.3;24.3
2011;032540000000;Hildesheim, Landkreis;18529.0;8.1;9.7;16.5;42.8;11.9;755.0;727.0;28.0;0.0;729.0;122440.0;15.3;1.5;58.2;24.3
2012;032540000000;Hildesheim, Landkreis;19077.0;7.6;9.7;17.2;40.5;12.1;598.0;572.0;25.0;1.0;358.0;432902.0;15.3;1.5;58.3;24.4
2013;032540000000;Hildesheim, Landkreis;19318.0;7.6;10.2;17.8;40.6;12.7;640.0;612.0;27.0;1.0;332.0;44387.0;15.4;1.5;58.2;24.4
2014;032540000000;Hildesheim, Landkreis;19735.0;7.4;10.2;18.6;41.0;13.5;496.0;483.0;13.0;0.0;445.0;66146.0;15.5;1.5;58.2;24.4
2015;032540000000;Hildesheim, Landkreis;20314.0;7.0;9.9;19.8;43.2;16.0;586.0;570.0;16.0;-0.8000000000000003;138.0;63860.0;15.5;1.5;58.1;24.5
2010;032550000000;Holzminden, Landkreis;18017.0;9.2;10.8;16.8;32.4;8.1;220.0;206.0;13.0;1.0;39.0;16718.0;10.5;1.0;41.9;45.8
2011;032550000000;Holzminden, Landkreis;18525.0;8.2;9.9;19.0;33.9;8.3;261.0;253.0;7.0;1.0;51.0;17072.0;10.7;1.0;41.9;45.6
2012;032550000000;Holzminden, Landkreis;19048.0;8.2;9.7;18.1;33.4;9.0;221.0;215.0;4.0;2.0;329.0;39731.0;10.7;1.0;41.8;45.7
2013;032550000000;Holzminden, Landkreis;19324.0;8.3;10.3;18.9;37.0;9.0;220.0;212.0;8.0;0.0;33.0;15385.0;10.7;1.0;41.7;45.8
2014;032550000000;Holzminden, Landkreis;19794.0;7.7;9.5;20.6;40.3;9.5;139.0;123.0;14.0;2.0;59.0;13964.0;10.8;1.0;41.6;45.8
2015;032550000000;Holzminden, Landkreis;20443.0;7.4;9.9;20.9;42.8;10.6;201.0;193.0;7.0;1.0;86.0;23738.0;10.8;1.0;41.6;45.8
2010;032560000000;Nienburg (Weser), Landkreis;17704.0;6.5;12.9;14.7;90.4;13.8;294.0;279.0;14.0;1.0;303.0;30930.0;11.2;0.4;66.6;17.8
2011;032560000000;Nienburg (Weser), Landkreis;18340.0;6.0;11.0;19.7;30.2;10.2;308.0;291.0;17.0;0.0;101.0;24487.0;11.3;0.5;66.6;17.9
2012;032560000000;Nienburg (Weser), Landkreis;18872.0;5.9;11.7;20.0;30.6;10.8;289.0;277.0;10.0;2.0;133.0;20271.0;11.3;0.4;66.4;17.9
2013;032560000000;Nienburg (Weser), Landkreis;19462.0;6.2;11.3;20.2;32.0;11.2;311.0;296.0;13.0;2.0;93.0;32129.0;11.4;0.4;66.4;17.9
2014;032560000000;Nienburg (Weser), Landkreis;19747.0;6.1;11.6;21.4;34.4;12.5;335.0;323.0;10.0;2.0;117.0;28909.0;11.4;0.5;66.3;18.0
2015;032560000000;Nienburg (Weser), Landkreis;20320.0;5.7;11.9;21.3;36.2;14.5;305.0;293.0;11.0;1.0;206.0;69401.0;11.5;0.5;66.1;18.1
2010;032570000000;Schaumburg, Landkreis;18486.0;8.5;11.0;16.1;35.4;12.9;539.0;492.0;42.0;5.0;691.0;103449.0;17.5;1.0;54.3;25.8
2011;032570000000;Schaumburg, Landkreis;19086.0;7.9;11.1;18.8;37.0;13.7;442.0;395.0;41.0;6.0;313.0;54682.0;17.6;1.1;54.3;25.8
2012;032570000000;Schaumburg, Landkreis;19721.0;7.5;11.6;19.6;37.0;13.9;439.0;406.0;26.0;7.0;263.0;44880.0;17.9;1.2;54.2;25.8
2013;032570000000;Schaumburg, Landkreis;20109.0;6.9;11.1;20.7;32.5;13.5;399.0;370.0;21.0;8.0;341.0;36683.0;17.9;1.2;54.2;25.8
2014;032570000000;Schaumburg, Landkreis;20561.0;7.1;11.7;21.0;38.5;14.5;454.0;424.0;26.0;4.0;108.0;39978.0;18.0;1.2;54.1;25.8
2015;032570000000;Schaumburg, Landkreis;21221.0;6.6;11.4;21.6;37.6;16.0;399.0;375.0;20.0;4.0;343.0;32304.0;18.0;1.2;54.0;25.8
2010;033000000000;Lüneburg, Stat. Region;19065.0;;10.6;15.7;34.0;9.4;3807.0;3577.0;200.0;30.0;1763.0;546556.0;11.2;0.6;58.5;24.3
2011;033000000000;Lüneburg, Stat. Region;19689.0;;10.5;17.4;34.5;9.8;3765.0;3508.0;219.0;38.0;1705.0;474289.0;11.3;0.7;58.6;24.3
2012;033000000000;Lüneburg, Stat. Region;20254.0;;10.6;18.5;33.6;10.1;3780.0;3551.0;180.0;49.0;3086.0;835815.0;11.3;0.7;58.4;24.5
2013;033000000000;Lüneburg, Stat. Region;20671.0;;10.7;18.8;35.0;10.6;3573.0;3287.0;223.0;63.0;3100.0;551238.0;11.4;0.7;58.4;24.8
2014;033000000000;Lüneburg, Stat. Region;20977.0;;10.5;19.7;36.7;11.6;3577.0;3305.0;213.0;59.0;2572.0;756515.0;11.4;0.7;58.4;24.9
2015;033000000000;Lüneburg, Stat. Region;21501.0;;10.5;20.1;36.7;13.2;3377.0;3161.0;144.0;72.0;2601.0;493248.0;11.5;0.7;58.3;24.9
2010;033510000000;Celle, Landkreis;17593.0;8.5;11.8;14.6;35.6;10.8;504.0;487.0;16.0;1.0;221.0;67440.0;11.4;0.6;38.1;45.0
2011;033510000000;Celle, Landkreis;18201.0;8.2;12.0;16.5;36.5;11.2;614.0;588.0;26.0;0.0;140.0;67257.0;11.4;0.7;38.1;45.0
2012;033510000000;Celle, Landkreis;18817.0;7.7;11.4;18.3;38.9;11.6;536.0;520.0;15.0;1.0;320.0;76010.0;11.5;0.7;38.1;45.5
2013;033510000000;Celle, Landkreis;19221.0;7.5;11.2;18.4;39.1;11.8;572.0;539.0;31.0;2.0;475.0;38571.0;11.7;0.7;38.8;46.3
2014;033510000000;Celle, Landkreis;19583.0;7.5;10.7;18.8;40.2;12.9;525.0;503.0;22.0;0.0;181.0;56310.0;11.7;0.7;38.7;46.4
2015;033510000000;Celle, Landkreis;20131.0;7.3;10.4;19.2;41.2;14.0;493.0;474.0;13.0;6.0;128.0;35907.0;11.7;0.8;38.7;46.4
2010;033520000000;Cuxhaven, Landkreis;18410.0;6.7;10.2;15.9;33.9;9.5;629.0;599.0;27.0;3.0;220.0;97604.0;10.9;0.6;75.7;8.5
2011;033520000000;Cuxhaven, Landkreis;19035.0;6.3;11.2;17.9;32.5;9.3;456.0;438.0;17.0;1.0;206.0;47767.0;11.0;0.6;76.1;8.6
2012;033520000000;Cuxhaven, Landkreis;19508.0;6.1;10.6;20.8;34.0;9.8;553.0;523.0;26.0;4.0;222.0;221638.0;11.0;0.6;76.0;8.6
2013;033520000000;Cuxhaven, Landkreis;19935.0;6.2;10.8;20.6;35.5;11.1;473.0;430.0;38.0;5.0;215.0;115264.0;11.1;0.6;76.0;8.6
2014;033520000000;Cuxhaven, Landkreis;20173.0;6.1;10.6;21.2;38.2;11.8;474.0;439.0;27.0;8.0;235.0;73476.0;11.2;0.6;75.9;8.6
2015;033520000000;Cuxhaven, Landkreis;20755.0;6.1;10.7;20.6;39.1;12.9;430.0;397.0;22.0;11.0;175.0;63929.0;11.3;0.6;75.8;8.6
2010;033530000000;Harburg, Landkreis;22485.0;5.4;10.5;17.0;28.0;11.6;363.0;334.0;25.0;4.0;242.0;99250.0;16.1;1.1;52.4;28.5
2011;033530000000;Harburg, Landkreis;23018.0;5.0;10.0;20.1;31.9;12.0;372.0;330.0;35.0;7.0;496.0;93794.0;16.2;1.2;52.5;28.5
2012;033530000000;Harburg, Landkreis;23578.0;4.9;10.0;21.4;32.9;12.2;386.0;356.0;27.0;3.0;424.0;73096.0;16.3;1.2;52.4;28.5
2013;033530000000;Harburg, Landkreis;23830.0;4.8;10.1;21.9;34.5;12.8;392.0;354.0;30.0;8.0;559.0;65041.0;16.4;1.2;52.3;28.5
2014;033530000000;Harburg, Landkreis;24171.0;4.7;10.1;23.3;33.7;14.1;474.0;436.0;34.0;4.0;607.0;81175.0;16.5;1.2;52.3;28.5
2015;033530000000;Harburg, Landkreis;24758.0;4.4;9.8;24.0;33.0;15.7;372.0;350.0;17.0;5.0;291.0;69464.0;16.6;1.2;52.2;28.5
2010;033540000000;Lüchow-Dannenberg, Landkreis;17028.0;11.1;10.1;14.5;37.9;5.2;63.0;60.0;1.0;2.0;11.0;7289.0;8.1;0.3;51.7;37.0
2011;033540000000;Lüchow-Dannenberg, Landkreis;17725.0;10.4;10.1;15.9;39.2;5.9;75.0;69.0;3.0;3.0;35.0;7911.0;8.1;0.3;52.0;37.1
2012;033540000000;Lüchow-Dannenberg, Landkreis;18244.0;10.7;10.5;16.3;36.0;5.6;84.0;80.0;4.0;0.0;38.0;11256.0;8.1;0.3;52.0;37.1
2013;033540000000;Lüchow-Dannenberg, Landkreis;18740.0;10.7;9.7;18.4;38.2;6.0;86.0;79.0;5.0;2.0;60.0;9151.0;8.1;0.3;52.0;37.1
2014;033540000000;Lüchow-Dannenberg, Landkreis;18840.0;9.9;9.2;19.7;42.3;5.9;84.0;80.0;3.0;1.0;123.0;8898.0;8.1;0.3;52.0;37.1
2015;033540000000;Lüchow-Dannenberg, Landkreis;19154.0;8.5;8.8;19.5;42.9;7.0;78.0;75.0;0.9999999999999973;3.0;93.0;11039.0;8.2;0.3;51.9;37.1
2010;033550000000;Lüneburg, Landkreis;17996.0;7.2;8.9;13.2;29.6;8.5;438.0;407.0;28.0;3.0;110.0;55490.0;11.3;1.1;51.2;31.2
2011;033550000000;Lüneburg, Landkreis;18445.0;6.4;9.6;14.6;29.6;9.1;427.0;398.0;25.0;4.0;66.0;32707.0;11.4;1.1;51.5;31.2
2012;033550000000;Lüneburg, Landkreis;18879.0;6.5;10.4;16.1;28.6;9.2;410.0;380.0;28.0;2.0;803.0;61356.0;11.4;1.1;51.5;31.2
2013;033550000000;Lüneburg, Landkreis;19128.0;6.6;9.2;17.2;31.3;9.5;386.0;357.0;24.0;5.0;514.0;37705.0;11.4;1.1;51.5;32.4
