AGS_BUND;BUNDESLAND;AGS;GEMEINDE;BEV_INGESAMT;BEV_MAENNLICH;BEV_WEIBLICH;;;;;;
13;Mecklenburg-Vorpommern;13072075;Nienhagen; 1 865;917;948;;;;;;
13;Mecklenburg-Vorpommern;13072076;Nustrow;161;83;78;;;;;;
13;Mecklenburg-Vorpommern;13072077;Papendorf; 2 457; 1 231; 1 226;;;;;;
13;Mecklenburg-Vorpommern;13072078;Penzin;154;76;78;;;;;;
13;Mecklenburg-Vorpommern;13072079;Plaaz;799;426;373;;;;;;
13;Mecklenburg-Vorpommern;13072080;Pölchow;899;455;444;;;;;;
13;Mecklenburg-Vorpommern;13072081;Poppendorf;665;343;322;;;;;;
13;Mecklenburg-Vorpommern;13072082;Prebberede;795;415;380;;;;;;
13;Mecklenburg-Vorpommern;13072083;Reddelich;887;452;435;;;;;;
13;Mecklenburg-Vorpommern;13072084;Reimershagen;415;213;202;;;;;;
13;Mecklenburg-Vorpommern;13072085;Rerik, Stadt; 2 200; 1 054; 1 146;;;;;;
13;Mecklenburg-Vorpommern;13072086;Retschow;920;486;434;;;;;;
13;Mecklenburg-Vorpommern;13072087;Roggentin; 2 638; 1 347; 1 291;;;;;;
13;Mecklenburg-Vorpommern;13072088;Rövershagen; 2 446; 1 250; 1 196;;;;;;
13;Mecklenburg-Vorpommern;13072089;Rühn;635;312;323;;;;;;
13;Mecklenburg-Vorpommern;13072090;Rukieten;302;158;144;;;;;;
13;Mecklenburg-Vorpommern;13072091;Sanitz; 5 704; 2 875; 2 829;;;;;;
13;Mecklenburg-Vorpommern;13072092;Sarmstorf;510;261;249;;;;;;
13;Mecklenburg-Vorpommern;13072093;Satow; 5 490; 2 793; 2 697;;;;;;
13;Mecklenburg-Vorpommern;13072094;Schorssow;463;233;230;;;;;;
13;Mecklenburg-Vorpommern;13072095;Schwaan, Stadt; 5 014; 2 453; 2 561;;;;;;
13;Mecklenburg-Vorpommern;13072096;Schwasdorf;502;258;244;;;;;;
13;Mecklenburg-Vorpommern;13072097;Selpin;493;260;233;;;;;;
13;Mecklenburg-Vorpommern;13072098;Stäbelow; 1 399;705;694;;;;;;
13;Mecklenburg-Vorpommern;13072099;Steffenshagen;462;243;219;;;;;;
13;Mecklenburg-Vorpommern;13072100;Steinfeld;544;281;263;;;;;;
13;Mecklenburg-Vorpommern;13072101;Steinhagen;710;353;357;;;;;;
13;Mecklenburg-Vorpommern;13072102;Stubbendorf;134;71;63;;;;;;
13;Mecklenburg-Vorpommern;13072103;Sukow-Levitzow;476;248;228;;;;;;
13;Mecklenburg-Vorpommern;13072104;Tarnow; 1 117;568;549;;;;;;
13;Mecklenburg-Vorpommern;13072105;Tessin, Stadt; 3 908; 1 886; 2 022;;;;;;
13;Mecklenburg-Vorpommern;13072106;Teterow, Stadt; 8 863; 4 295; 4 568;;;;;;
13;Mecklenburg-Vorpommern;13072107;Thelkow;461;242;219;;;;;;
13;Mecklenburg-Vorpommern;13072108;Thulendorf;595;315;280;;;;;;
13;Mecklenburg-Vorpommern;13072109;Thürkow;386;200;186;;;;;;
13;Mecklenburg-Vorpommern;13072110;Vorbeck;302;164;138;;;;;;
13;Mecklenburg-Vorpommern;13072111;Walkendorf;443;221;222;;;;;;
13;Mecklenburg-Vorpommern;13072112;Wardow; 1 323;685;638;;;;;;
13;Mecklenburg-Vorpommern;13072113;Warnkenhagen;357;183;174;;;;;;
13;Mecklenburg-Vorpommern;13072114;Warnow;934;493;441;;;;;;
13;Mecklenburg-Vorpommern;13072116;Wiendorf;764;400;364;;;;;;
13;Mecklenburg-Vorpommern;13072117;Wittenbeck;784;386;398;;;;;;
13;Mecklenburg-Vorpommern;13072118;Zarnewanz;373;197;176;;;;;;
13;Mecklenburg-Vorpommern;13072119;Zehna;623;322;301;;;;;;
13;Mecklenburg-Vorpommern;13072120;Zepelin;451;228;223;;;;;;
13;Mecklenburg-Vorpommern;13072121;Ziesendorf; 1 354;669;685;;;;;;
13;Mecklenburg-Vorpommern;13073001;Ahrenshagen-Daskow; 2 051; 1 064;987;;;;;;
13;Mecklenburg-Vorpommern;13073002;Ahrenshoop;655;324;331;;;;;;
13;Mecklenburg-Vorpommern;13073003;Altefähr; 1 215;637;578;;;;;;
13;Mecklenburg-Vorpommern;13073004;Altenkirchen;998;489;509;;;;;;
13;Mecklenburg-Vorpommern;13073005;Altenpleen;977;480;497;;;;;;
13;Mecklenburg-Vorpommern;13073006;Baabe;858;405;453;;;;;;
13;Mecklenburg-Vorpommern;13073007;Bad Sülze, Stadt; 1 734;862;872;;;;;;
13;Mecklenburg-Vorpommern;13073008;Bartelshagen II b. Barth;379;199;180;;;;;;
13;Mecklenburg-Vorpommern;13073009;Barth, Stadt; 8 722; 4 129; 4 593;;;;;;
13;Mecklenburg-Vorpommern;13073010;Bergen auf Rügen, Stadt; 13 844; 6 581; 7 263;;;;;;
13;Mecklenburg-Vorpommern;13073011;Binz; 5 176; 2 462; 2 714;;;;;;
13;Mecklenburg-Vorpommern;13073012;Born a. Darß; 1 151;573;578;;;;;;
13;Mecklenburg-Vorpommern;13073013;Breege;648;339;309;;;;;;
13;Mecklenburg-Vorpommern;13073014;Buschvitz;243;124;119;;;;;;
13;Mecklenburg-Vorpommern;13073015;Dettmannsdorf;981;489;492;;;;;;
13;Mecklenburg-Vorpommern;13073016;Deyelsdorf;506;270;236;;;;;;
13;Mecklenburg-Vorpommern;13073017;Dierhagen; 1 520;738;782;;;;;;
13;Mecklenburg-Vorpommern;13073018;Divitz-Spoldershagen;475;234;241;;;;;;
13;Mecklenburg-Vorpommern;13073019;Dranske; 1 214;634;580;;;;;;
13;Mecklenburg-Vorpommern;13073020;Drechow;244;134;110;;;;;;
13;Mecklenburg-Vorpommern;13073021;Dreschvitz;798;426;372;;;;;;
13;Mecklenburg-Vorpommern;13073022;Eixen;779;428;351;;;;;;
13;Mecklenburg-Vorpommern;13073023;Elmenhorst;742;373;369;;;;;;
13;Mecklenburg-Vorpommern;13073024;Franzburg, Stadt; 1 496;716;780;;;;;;
13;Mecklenburg-Vorpommern;13073025;Fuhlendorf;805;401;404;;;;;;
13;Mecklenburg-Vorpommern;13073026;Gager;408;218;190;;;;;;
13;Mecklenburg-Vorpommern;13073027;Garz/Rügen, Stadt; 2 264; 1 117; 1 147;;;;;;
13;Mecklenburg-Vorpommern;13073028;Gingst; 1 413;677;736;;;;;;
13;Mecklenburg-Vorpommern;13073029;Glewitz;561;294;267;;;;;;
13;Mecklenburg-Vorpommern;13073030;Glowe;983;484;499;;;;;;
13;Mecklenburg-Vorpommern;13073031;Göhren; 1 228;587;641;;;;;;
13;Mecklenburg-Vorpommern;13073032;Grammendorf;543;286;257;;;;;;
13;Mecklenburg-Vorpommern;13073033;Gransebieth;592;298;294;;;;;;
13;Mecklenburg-Vorpommern;13073034;Gremersdorf-Buchholz;679;364;315;;;;;;
13;Mecklenburg-Vorpommern;13073035;Grimmen, Stadt; 10 049; 4 807; 5 242;;;;;;
13;Mecklenburg-Vorpommern;13073036;Groß Kordshagen;354;189;165;;;;;;
13;Mecklenburg-Vorpommern;13073037;Groß Mohrdorf;761;385;376;;;;;;
13;Mecklenburg-Vorpommern;13073038;Gustow;645;325;320;;;;;;
13;Mecklenburg-Vorpommern;13073039;Hugoldsdorf;143;78;65;;;;;;
13;Mecklenburg-Vorpommern;13073040;Insel Hiddensee;980;488;492;;;;;;
13;Mecklenburg-Vorpommern;13073041;Jakobsdorf;488;260;228;;;;;;
13;Mecklenburg-Vorpommern;13073042;Karnin;214;114;100;;;;;;
13;Mecklenburg-Vorpommern;13073043;Kenz-Küstrow;527;265;262;;;;;;
13;Mecklenburg-Vorpommern;13073044;Klausdorf;652;317;335;;;;;;
13;Mecklenburg-Vorpommern;13073045;Kluis;393;201;192;;;;;;
13;Mecklenburg-Vorpommern;13073046;Kramerhof; 1 734;905;829;;;;;;
13;Mecklenburg-Vorpommern;13073047;Kummerow;320;167;153;;;;;;
13;Mecklenburg-Vorpommern;13073048;Lancken-Granitz;386;193;193;;;;;;
13;Mecklenburg-Vorpommern;13073049;Lietzow;248;127;121;;;;;;
13;Mecklenburg-Vorpommern;13073050;Lindholz;691;353;338;;;;;;
13;Mecklenburg-Vorpommern;13073051;Löbnitz;630;334;296;;;;;;
13;Mecklenburg-Vorpommern;13073052;Lohme;459;239;220;;;;;;
13;Mecklenburg-Vorpommern;13073053;Lüdershagen;577;289;288;;;;;;
13;Mecklenburg-Vorpommern;13073054;Lüssow;875;461;414;;;;;;
13;Mecklenburg-Vorpommern;13073055;Marlow, Stadt; 4 677; 2 379; 2 298;;;;;;
13;Mecklenburg-Vorpommern;13073056;Middelhagen;575;280;295;;;;;;
13;Mecklenburg-Vorpommern;13073057;Millienhagen-Oebelitz;357;192;165;;;;;;
13;Mecklenburg-Vorpommern;13073058;Neu Bartelshagen;332;178;154;;;;;;
13;Mecklenburg-Vorpommern;13073059;Neuenkirchen;339;188;151;;;;;;
13;Mecklenburg-Vorpommern;13073060;Niepars; 1 840;946;894;;;;;;
13;Mecklenburg-Vorpommern;13073061;Pantelitz;717;377;340;;;;;;
13;Mecklenburg-Vorpommern;13073062;Papenhagen;554;287;267;;;;;;
13;Mecklenburg-Vorpommern;13073063;Parchtitz;763;386;377;;;;;;
13;Mecklenburg-Vorpommern;13073064;Patzig;474;253;221;;;;;;
13;Mecklenburg-Vorpommern;13073065;Poseritz; 1 048;541;507;;;;;;
13;Mecklenburg-Vorpommern;13073066;Preetz; 1 028;520;508;;;;;;
13;Mecklenburg-Vorpommern;13073067;Prerow; 1 546;754;792;;;;;;
13;Mecklenburg-Vorpommern;13073068;Prohn; 1 989;965; 1 024;;;;;;
13;Mecklenburg-Vorpommern;13073069;Pruchten;730;347;383;;;;;;
13;Mecklenburg-Vorpommern;13073070;Putbus, Stadt; 4 324; 2 164; 2 160;;;;;;
13;Mecklenburg-Vorpommern;13073071;Putgarten;217;118;99;;;;;;
13;Mecklenburg-Vorpommern;13073072;Ralswiek;231;118;113;;;;;;
13;Mecklenburg-Vorpommern;13073073;Rambin; 1 000;526;474;;;;;;
13;Mecklenburg-Vorpommern;13073074;Rappin;320;165;155;;;;;;
13;Mecklenburg-Vorpommern;13073075;Ribnitz-Damgarten, Stadt; 15 043; 7 207; 7 836;;;;;;
13;Mecklenburg-Vorpommern;13073076;Richtenberg, Stadt; 1 397;691;706;;;;;;
13;Mecklenburg-Vorpommern;13073077;Saal; 1 174;581;593;;;;;;
13;Mecklenburg-Vorpommern;13073078;Sagard; 2 464; 1 227; 1 237;;;;;;
13;Mecklenburg-Vorpommern;13073079;Samtens; 1 977;964; 1 013;;;;;;
13;Mecklenburg-Vorpommern;13073080;Sassnitz, Stadt; 9 678; 4 636; 5 042;;;;;;
13;Mecklenburg-Vorpommern;13073081;Schaprode;481;248;233;;;;;;
13;Mecklenburg-Vorpommern;13073082;Schlemmin;294;149;145;;;;;;
13;Mecklenburg-Vorpommern;13073083;Sehlen;864;431;433;;;;;;
13;Mecklenburg-Vorpommern;13073084;Sellin; 2 410; 1 126; 1 284;;;;;;
13;Mecklenburg-Vorpommern;13073085;Semlow;749;390;359;;;;;;
13;Mecklenburg-Vorpommern;13073086;Splietsdorf;486;256;230;;;;;;
13;Mecklenburg-Vorpommern;13073087;Steinhagen; 2 534; 1 235; 1 299;;;;;;
13;Mecklenburg-Vorpommern;13073088;Stralsund, Hansestadt; 56 921; 27 649; 29 272;;;;;;
13;Mecklenburg-Vorpommern;13073089;Süderholz; 4 007; 2 098; 1 909;;;;;;
13;Mecklenburg-Vorpommern;13073090;Sundhagen; 5 191; 2 629; 2 562;;;;;;
13;Mecklenburg-Vorpommern;13073091;Thiessow;377;174;203;;;;;;
13;Mecklenburg-Vorpommern;13073092;Trent;728;379;349;;;;;;
13;Mecklenburg-Vorpommern;13073093;Tribsees, Stadt; 2 650; 1 281; 1 369;;;;;;
13;Mecklenburg-Vorpommern;13073094;Trinwillershagen; 1 183;594;589;;;;;;
13;Mecklenburg-Vorpommern;13073095;Ummanz;559;294;265;;;;;;
13;Mecklenburg-Vorpommern;13073096;Velgast; 1 845;952;893;;;;;;
13;Mecklenburg-Vorpommern;13073097;Weitenhagen;247;124;123;;;;;;
13;Mecklenburg-Vorpommern;13073098;Wendisch Baggendorf;556;284;272;;;;;;
13;Mecklenburg-Vorpommern;13073099;Wendorf;933;479;454;;;;;;
13;Mecklenburg-Vorpommern;13073100;Wieck a. Darß;714;350;364;;;;;;
13;Mecklenburg-Vorpommern;13073101;Wiek; 1 147;551;596;;;;;;
13;Mecklenburg-Vorpommern;13073102;Wittenhagen; 1 154;571;583;;;;;;
13;Mecklenburg-Vorpommern;13073103;Wustrow; 1 174;580;594;;;;;;
13;Mecklenburg-Vorpommern;13073104;Zarrendorf; 1 027;528;499;;;;;;
13;Mecklenburg-Vorpommern;13073105;Zingst; 3 065; 1 454; 1 611;;;;;;
13;Mecklenburg-Vorpommern;13073106;Zirkow;653;321;332;;;;;;
13;Mecklenburg-Vorpommern;13074001;Alt Meteln; 1 228;615;613;;;;;;
13;Mecklenburg-Vorpommern;13074002;Bad Kleinen; 3 645; 1 807; 1 838;;;;;;
13;Mecklenburg-Vorpommern;13074003;Barnekow;617;306;311;;;;;;
13;Mecklenburg-Vorpommern;13074004;Benz;618;310;308;;;;;;
13;Mecklenburg-Vorpommern;13074005;Bernstorf;334;182;152;;;;;;
13;Mecklenburg-Vorpommern;13074006;Bibow;386;226;160;;;;;;
13;Mecklenburg-Vorpommern;13074007;Blowatz; 1 130;557;573;;;;;;
13;Mecklenburg-Vorpommern;13074008;Bobitz; 2 491; 1 285; 1 206;;;;;;
13;Mecklenburg-Vorpommern;13074009;Boiensdorf;517;263;254;;;;;;
13;Mecklenburg-Vorpommern;13074010;Boltenhagen; 2 397; 1 136; 1 261;;;;;;
13;Mecklenburg-Vorpommern;13074011;Börzow;717;371;346;;;;;;
13;Mecklenburg-Vorpommern;13074012;Brüsewitz; 2 095; 1 074; 1 021;;;;;;
13;Mecklenburg-Vorpommern;13074013;Carlow; 1 193;617;576;;;;;;
13;Mecklenburg-Vorpommern;13074014;Cramonshagen;502;266;236;;;;;;
13;Mecklenburg-Vorpommern;13074015;Dalberg-Wendelstorf;534;273;261;;;;;;
13;Mecklenburg-Vorpommern;13074016;Damshagen; 1 255;632;623;;;;;;
13;Mecklenburg-Vorpommern;13074017;Dassow, Stadt; 4 017; 2 031; 1 986;;;;;;
13;Mecklenburg-Vorpommern;13074018;Dechow;202;100;102;;;;;;
13;Mecklenburg-Vorpommern;13074019;Dorf Mecklenburg; 2 850; 1 410; 1 440;;;;;;
13;Mecklenburg-Vorpommern;13074020;Dragun;797;397;400;;;;;;
13;Mecklenburg-Vorpommern;13074021;Gadebusch, Stadt; 5 568; 2 731; 2 837;;;;;;
13;Mecklenburg-Vorpommern;13074022;Gägelow; 2 560; 1 312; 1 248;;;;;;
13;Mecklenburg-Vorpommern;13074023;Glasin;806;425;381;;;;;;
13;Mecklenburg-Vorpommern;13074024;Gottesgabe;765;383;382;;;;;;
13;Mecklenburg-Vorpommern;13074025;Grambow;627;321;306;;;;;;
13;Mecklenburg-Vorpommern;13074026;Grevesmühlen, Stadt; 10 664; 5 174; 5 490;;;;;;
13;Mecklenburg-Vorpommern;13074027;Grieben;167;90;77;;;;;;
13;Mecklenburg-Vorpommern;13074028;Groß Molzahn;362;172;190;;;;;;
13;Mecklenburg-Vorpommern;13074029;Groß Siemz;306;160;146;;;;;;
13;Mecklenburg-Vorpommern;13074030;Groß Stieten;552;287;265;;;;;;
13;Mecklenburg-Vorpommern;13074031;Hohen Viecheln;640;328;312;;;;;;
13;Mecklenburg-Vorpommern;13074032;Hohenkirchen; 1 291;654;637;;;;;;
13;Mecklenburg-Vorpommern;13074033;Holdorf;397;204;193;;;;;;
13;Mecklenburg-Vorpommern;13074034;Hornstorf; 1 073;532;541;;;;;;
13;Mecklenburg-Vorpommern;13074035;Insel Poel; 2 553; 1 236; 1 317;;;;;;
13;Mecklenburg-Vorpommern;13074036;Jesendorf;458;246;212;;;;;;
13;Mecklenburg-Vorpommern;13074037;Kalkhorst; 1 804;924;880;;;;;;
13;Mecklenburg-Vorpommern;13074038;Klein Trebbow;868;440;428;;;;;;
13;Mecklenburg-Vorpommern;13074039;Klütz, Stadt; 3 048; 1 500; 1 548;;;;;;
13;Mecklenburg-Vorpommern;13074040;Kneese;303;165;138;;;;;;
13;Mecklenburg-Vorpommern;13074042;Königsfeld;945;487;458;;;;;;
13;Mecklenburg-Vorpommern;13074043;Krembz;894;473;421;;;;;;
13;Mecklenburg-Vorpommern;13074044;Krusenhagen;509;259;250;;;;;;
13;Mecklenburg-Vorpommern;13074045;Lockwisch;399;206;193;;;;;;
13;Mecklenburg-Vorpommern;13074046;Lübberstorf;217;115;102;;;;;;
13;Mecklenburg-Vorpommern;13074047;Lübow; 1 531;801;730;;;;;;
13;Mecklenburg-Vorpommern;13074048;Lübstorf; 1 489;785;704;;;;;;
13;Mecklenburg-Vorpommern;13074049;Lüdersdorf; 5 113; 2 540; 2 573;;;;;;
13;Mecklenburg-Vorpommern;13074050;Lützow; 1 507;768;739;;;;;;
13;Mecklenburg-Vorpommern;13074051;Mallentin;692;364;328;;;;;;
13;Mecklenburg-Vorpommern;13074052;Menzendorf;248;138;110;;;;;;
13;Mecklenburg-Vorpommern;13074053;Metelsdorf;473;237;236;;;;;;
13;Mecklenburg-Vorpommern;13074054;Mühlen Eichsen;977;498;479;;;;;;
13;Mecklenburg-Vorpommern;13074055;Nesow;227;116;111;;;;;;
13;Mecklenburg-Vorpommern;13074056;Neuburg; 2 067; 1 036; 1 031;;;;;;
13;Mecklenburg-Vorpommern;13074057;Neukloster, Stadt; 3 887; 1 975; 1 912;;;;;;
13;Mecklenburg-Vorpommern;13074058;Niendorf;319;164;155;;;;;;
13;Mecklenburg-Vorpommern;13074059;Papenhusen;321;180;141;;;;;;
13;Mecklenburg-Vorpommern;13074060;Passee;172;92;80;;;;;;
13;Mecklenburg-Vorpommern;13074061;Perlin;377;189;188;;;;;;
13;Mecklenburg-Vorpommern;13074062;Pingelshagen;521;266;255;;;;;;
13;Mecklenburg-Vorpommern;13074063;Plüschow;502;268;234;;;;;;
13;Mecklenburg-Vorpommern;13074064;Pokrent;698;353;345;;;;;;
13;Mecklenburg-Vorpommern;13074065;Rehna, Stadt; 3 024; 1 473; 1 551;;;;;;
13;Mecklenburg-Vorpommern;13074066;Rieps;362;199;163;;;;;;
13;Mecklenburg-Vorpommern;13074067;Roduchelstorf;245;125;120;;;;;;
13;Mecklenburg-Vorpommern;13074068;Roggendorf; 1 016;532;484;;;;;;
13;Mecklenburg-Vorpommern;13074069;Roggenstorf;465;243;222;;;;;;
13;Mecklenburg-Vorpommern;13074070;Rögnitz;194;96;98;;;;;;
13;Mecklenburg-Vorpommern;13074071;Rüting;538;273;265;;;;;;
13;Mecklenburg-Vorpommern;13074072;Schildetal;806;417;389;;;;;;
13;Mecklenburg-Vorpommern;13074073;Schlagsdorf; 1 084;567;517;;;;;;
13;Mecklenburg-Vorpommern;13074074;Schönberg, Stadt; 4 352; 2 132; 2 220;;;;;;
13;Mecklenburg-Vorpommern;13074075;Seehof;951;468;483;;;;;;
13;Mecklenburg-Vorpommern;13074076;Selmsdorf; 2 697; 1 328; 1 369;;;;;;
13;Mecklenburg-Vorpommern;13074077;Testorf-Steinfort;627;322;305;;;;;;
13;Mecklenburg-Vorpommern;13074078;Thandorf;173;86;87;;;;;;
13;Mecklenburg-Vorpommern;13074079;Upahl; 1 066;548;518;;;;;;
13;Mecklenburg-Vorpommern;13074080;Utecht;324;166;158;;;;;;
13;Mecklenburg-Vorpommern;13074081;Veelböken;694;350;344;;;;;;
13;Mecklenburg-Vorpommern;13074082;Ventschow;688;336;352;;;;;;
13;Mecklenburg-Vorpommern;13074083;Vitense;320;157;163;;;;;;
13;Mecklenburg-Vorpommern;13074084;Warin, Stadt; 3 411; 1 661; 1 750;;;;;;
13;Mecklenburg-Vorpommern;13074085;Warnow;644;332;312;;;;;;
13;Mecklenburg-Vorpommern;13074087;Wismar, Hansestadt; 42 290; 20 481; 21 809;;;;;;
13;Mecklenburg-Vorpommern;13074088;Zickhusen;543;269;274;;;;;;
13;Mecklenburg-Vorpommern;13074089;Zierow;757;390;367;;;;;;
13;Mecklenburg-Vorpommern;13074090;Zurow; 1 348;712;636;;;;;;
13;Mecklenburg-Vorpommern;13074091;Züsow;306;165;141;;;;;;
13;Mecklenburg-Vorpommern;13074092;Wedendorfersee;657;344;313;;;;;;
13;Mecklenburg-Vorpommern;13075001;Ahlbeck;698;360;338;;;;;;
13;Mecklenburg-Vorpommern;13075002;Alt Tellin;414;205;209;;;;;;
13;Mecklenburg-Vorpommern;13075003;Altwarp;520;266;254;;;;;;
13;Mecklenburg-Vorpommern;13075004;Altwigshagen;464;250;214;;;;;;
13;Mecklenburg-Vorpommern;13075005;Anklam, Stadt; 13 050; 6 236; 6 814;;;;;;
13;Mecklenburg-Vorpommern;13075006;Bandelin;550;277;273;;;;;;
13;Mecklenburg-Vorpommern;13075007;Bargischow;347;175;172;;;;;;
13;Mecklenburg-Vorpommern;13075008;Behrenhoff;767;393;374;;;;;;
13;Mecklenburg-Vorpommern;13075009;Bentzin;837;428;409;;;;;;
13;Mecklenburg-Vorpommern;13075010;Benz;985;509;476;;;;;;
13;Mecklenburg-Vorpommern;13075011;Bergholz;372;189;183;;;;;;
13;Mecklenburg-Vorpommern;13075012;Blankensee;581;300;281;;;;;;
13;Mecklenburg-Vorpommern;13075013;Blesewitz;259;136;123;;;;;;
13;Mecklenburg-Vorpommern;13075014;Blumenhagen;355;185;170;;;;;;
13;Mecklenburg-Vorpommern;13075015;Boldekow;502;262;240;;;;;;
13;Mecklenburg-Vorpommern;13075016;Boock;597;309;288;;;;;;
13;Mecklenburg-Vorpommern;13075017;Brietzig;199;107;92;;;;;;
13;Mecklenburg-Vorpommern;13075018;Brünzow;616;320;296;;;;;;
13;Mecklenburg-Vorpommern;13075019;Buddenhagen;440;221;219;;;;;;
13;Mecklenburg-Vorpommern;13075020;Bugewitz;287;156;131;;;;;;
13;Mecklenburg-Vorpommern;13075021;Buggenhagen;236;118;118;;;;;;
13;Mecklenburg-Vorpommern;13075022;Butzow;440;218;222;;;;;;
13;Mecklenburg-Vorpommern;13075023;Daberkow;355;186;169;;;;;;
13;Mecklenburg-Vorpommern;13075024;Damerow;135;70;65;;;;;;
13;Mecklenburg-Vorpommern;13075025;Dargelin;377;194;183;;;;;;
13;Mecklenburg-Vorpommern;13075026;Dargen;532;266;266;;;;;;
13;Mecklenburg-Vorpommern;13075027;Dersekow; 1 063;534;529;;;;;;
13;Mecklenburg-Vorpommern;13075028;Diedrichshagen;488;263;225;;;;;;
13;Mecklenburg-Vorpommern;13075029;Ducherow; 2 558; 1 304; 1 254;;;;;;
13;Mecklenburg-Vorpommern;13075030;Düvier;460;256;204;;;;;;
13;Mecklenburg-Vorpommern;13075031;Eggesin, Stadt; 5 033; 2 484; 2 549;;;;;;
13;Mecklenburg-Vorpommern;13075032;Fahrenwalde;332;173;159;;;;;;
13;Mecklenburg-Vorpommern;13075033;Ferdinandshof; 2 757; 1 349; 1 408;;;;;;
13;Mecklenburg-Vorpommern;13075034;Garz;242;118;124;;;;;;
13;Mecklenburg-Vorpommern;13075035;Glasow;176;101;75;;;;;;
13;Mecklenburg-Vorpommern;13075036;Görmin;893;459;434;;;;;;
13;Mecklenburg-Vorpommern;13075037;Grambin;434;219;215;;;;;;
13;Mecklenburg-Vorpommern;13075038;Grambow;904;463;441;;;;;;
13;Mecklenburg-Vorpommern;13075039;Greifswald, Hansestadt; 55 949; 26 620; 29 329;;;;;;
13;Mecklenburg-Vorpommern;13075040;Gribow;169;82;87;;;;;;
13;Mecklenburg-Vorpommern;13075041;Groß Kiesow; 1 323;662;661;;;;;;
13;Mecklenburg-Vorpommern;13075042;Groß Luckow;214;117;97;;;;;;
13;Mecklenburg-Vorpommern;13075043;Groß Polzin;423;224;199;;;;;;
13;Mecklenburg-Vorpommern;13075044;Gützkow, Stadt; 2 836; 1 411; 1 425;;;;;;
13;Mecklenburg-Vorpommern;13075045;Hammer a.d. Uecker;491;250;241;;;;;;
13;Mecklenburg-Vorpommern;13075046;Hanshagen;912;466;446;;;;;;
13;Mecklenburg-Vorpommern;13075047;Heinrichsruh;252;119;133;;;;;;
13;Mecklenburg-Vorpommern;13075048;Heinrichswalde;433;232;201;;;;;;
13;Mecklenburg-Vorpommern;13075049;Heringsdorf; 9 018; 4 281; 4 737;;;;;;
13;Mecklenburg-Vorpommern;13075050;Hinrichshagen;837;431;406;;;;;;
13;Mecklenburg-Vorpommern;13075051;Hintersee;332;168;164;;;;;;
13;Mecklenburg-Vorpommern;13075052;Hohendorf;953;473;480;;;;;;
13;Mecklenburg-Vorpommern;13075053;Iven;185;96;89;;;;;;
13;Mecklenburg-Vorpommern;13075054;Jarmen, Stadt; 3 089; 1 530; 1 559;;;;;;
13;Mecklenburg-Vorpommern;13075055;Jatznick; 1 829;917;912;;;;;;
13;Mecklenburg-Vorpommern;13075056;Kamminke;281;142;139;;;;;;
13;Mecklenburg-Vorpommern;13075057;Karlsburg; 1 315;652;663;;;;;;
13;Mecklenburg-Vorpommern;13075058;Karlshagen; 3 120; 1 498; 1 622;;;;;;
13;Mecklenburg-Vorpommern;13075059;Katzow;627;331;296;;;;;;
13;Mecklenburg-Vorpommern;13075060;Kemnitz; 1 099;550;549;;;;;;
13;Mecklenburg-Vorpommern;13075061;Klein Bünzow;768;384;384;;;;;;
13;Mecklenburg-Vorpommern;13075062;Klein Luckow;229;119;110;;;;;;
13;Mecklenburg-Vorpommern;13075063;Koblentz;224;117;107;;;;;;
13;Mecklenburg-Vorpommern;13075064;Kölzin;305;160;145;;;;;;
13;Mecklenburg-Vorpommern;13075065;Korswandt;607;312;295;;;;;;
13;Mecklenburg-Vorpommern;13075066;Koserow; 1 712;799;913;;;;;;
13;Mecklenburg-Vorpommern;13075067;Krackow;671;340;331;;;;;;
13;Mecklenburg-Vorpommern;13075068;Krien;736;379;357;;;;;;
13;Mecklenburg-Vorpommern;13075069;Kröslin; 1 780;891;889;;;;;;
13;Mecklenburg-Vorpommern;13075070;Kruckow;660;335;325;;;;;;
13;Mecklenburg-Vorpommern;13075071;Krugsdorf;420;217;203;;;;;;
13;Mecklenburg-Vorpommern;13075072;Krummin;240;127;113;;;;;;
13;Mecklenburg-Vorpommern;13075073;Krusenfelde;184;91;93;;;;;;
13;Mecklenburg-Vorpommern;13075074;Lassan, Stadt; 1 556;817;739;;;;;;
13;Mecklenburg-Vorpommern;13075075;Leopoldshagen;713;365;348;;;;;;
13;Mecklenburg-Vorpommern;13075076;Levenhagen;402;212;190;;;;;;
13;Mecklenburg-Vorpommern;13075077;Liepen;315;157;158;;;;;;
13;Mecklenburg-Vorpommern;13075078;Liepgarten;781;405;376;;;;;;
13;Mecklenburg-Vorpommern;13075079;Löcknitz; 3 093; 1 498; 1 595;;;;;;
13;Mecklenburg-Vorpommern;13075080;Loddin; 1 017;507;510;;;;;;
13;Mecklenburg-Vorpommern;13075081;Loissin;797;450;347;;;;;;
13;Mecklenburg-Vorpommern;13075082;Loitz, Stadt; 4 122; 1 987; 2 135;;;;;;
13;Mecklenburg-Vorpommern;13075083;Lubmin; 1 983;994;989;;;;;;
13;Mecklenburg-Vorpommern;13075084;Lübs;382;196;186;;;;;;
13;Mecklenburg-Vorpommern;13075085;Luckow;631;320;311;;;;;;
13;Mecklenburg-Vorpommern;13075086;Lühmannsdorf;693;359;334;;;;;;
13;Mecklenburg-Vorpommern;13075087;Lütow;373;198;175;;;;;;
